,date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
141,1940-05-21 06:00:00+00:00,3.0,11.651084,20.1365,4.6365,15.990646,24.119999,99.9418,22.86,3.8065672
142,1940-05-22 06:00:00+00:00,51.0,13.963582,24.186499,8.3365,16.1198,30.599998,157.16628,19.67,3.542523
143,1940-05-23 06:00:00+00:00,2.0,15.051083,21.436499,8.436501,13.1041975,30.599998,289.72443,28.07,4.928898
144,1940-05-24 06:00:00+00:00,2.0,14.926083,22.036499,8.3865,18.204042,36.719997,63.798027,27.87,5.206615
145,1940-05-25 06:00:00+00:00,53.0,15.592751,22.8365,9.7865,19.211996,45.0,95.01302,24.53,4.6231527
146,1940-05-26 06:00:00+00:00,51.0,18.9865,25.936499,13.236501,18.72346,38.519997,159.85197,24.43,5.2813945
147,1940-05-27 06:00:00+00:00,2.0,18.23025,24.036499,9.8865,9.826088,22.319998,194.98167,21.99,4.062905
148,1940-05-28 06:00:00+00:00,2.0,17.090666,21.8365,11.186501,10.587918,23.4,194.58888,24.09,4.265702
149,1940-05-29 06:00:00+00:00,53.0,13.234417,18.1365,7.9865,15.496736,31.68,17.102825,14.53,2.5484285
150,1940-05-30 06:00:00+00:00,51.0,8.56775,12.2865,5.2865,15.175612,36.36,341.24124,19.58,2.864171
151,1940-05-31 06:00:00+00:00,3.0,6.690666,11.236501,1.5865,9.746631,27.359999,24.6108,29.25,3.704403
152,1940-06-01 06:00:00+00:00,3.0,12.549001,19.0865,4.4365,12.682018,19.8,172.63048,29.07,4.59316
153,1940-06-02 06:00:00+00:00,3.0,16.126081,21.686499,8.8865,13.004921,21.599998,183.71242,21.99,4.1979547
154,1940-06-03 06:00:00+00:00,55.0,13.948998,18.3865,10.3865,12.218805,21.24,234.95058,11.13,2.0055273
155,1940-06-04 06:00:00+00:00,61.0,13.278165,16.936499,11.0865,11.966953,24.48,62.04634,10.68,1.6381279
156,1940-06-05 06:00:00+00:00,61.0,10.715668,13.3365,7.3364997,12.224107,22.68,353.6152,8.8,1.4469305
157,1940-06-06 06:00:00+00:00,51.0,10.490668,14.3365,7.0365,8.049845,19.44,335.647,12.22,1.9387656
158,1940-06-07 06:00:00+00:00,61.0,11.732334,15.936501,6.8364997,17.313717,29.16,10.704837,17.74,2.8692431
159,1940-06-08 06:00:00+00:00,3.0,8.334417,12.936501,3.4365,12.964998,30.960001,355.3125,21.6,3.1494384
160,1940-06-09 06:00:00+00:00,3.0,9.419833,14.8365,4.1365,8.669949,23.039999,97.96625,19.63,3.0924153
161,1940-06-10 06:00:00+00:00,51.0,13.559414,18.0865,7.4865,11.609651,18.72,266.8198,21.41,3.5592263
162,1940-06-11 06:00:00+00:00,3.0,12.003167,17.3865,5.8364997,12.245294,22.319998,7.580285,22.06,3.7540429
163,1940-06-12 06:00:00+00:00,3.0,13.274001,19.4865,6.7865,11.923557,21.599998,62.29328,22.65,3.8856618
164,1940-06-13 06:00:00+00:00,3.0,14.211498,20.186499,8.936501,12.429127,28.08,26.28018,20.36,3.882111
165,1940-06-14 06:00:00+00:00,53.0,13.965667,18.286499,9.1365,14.145756,27.72,283.8042,14.72,2.6453633
166,1940-06-15 06:00:00+00:00,55.0,10.669834,12.3865,8.8365,12.224107,29.16,271.68463,3.12,0.62702584
167,1940-06-16 06:00:00+00:00,51.0,11.186501,15.936501,7.1365,8.435069,21.96,342.47437,14.58,2.4737887
168,1940-06-17 06:00:00+00:00,51.0,13.117748,17.536499,7.3865,11.043261,21.599998,268.4459,20.94,3.4409633
169,1940-06-18 06:00:00+00:00,51.0,11.488584,15.736501,5.2365,14.494192,31.319998,326.15274,16.73,2.7100742
170,1940-06-19 06:00:00+00:00,63.0,15.759416,22.3365,9.8365,13.276144,33.48,128.39401,21.66,3.7114906
171,1940-06-20 06:00:00+00:00,63.0,14.917751,17.686499,13.3365,15.137133,38.88,88.569824,7.08,1.2900728
172,1940-06-21 06:00:00+00:00,63.0,12.58025,16.8365,9.3365,24.063513,45.36,271.51736,14.84,2.3197725
173,1940-06-22 06:00:00+00:00,51.0,10.049,13.0865,8.186501,19.914215,46.079998,316.96167,18.2,3.0655818
174,1940-06-23 06:00:00+00:00,2.0,11.242749,16.6365,6.7365,12.10157,29.88,3.5598037,29.97,4.33095
175,1940-06-24 06:00:00+00:00,2.0,12.717751,17.436499,7.1365,11.090103,24.48,55.79836,28.76,4.3710527
176,1940-06-25 06:00:00+00:00,3.0,14.244832,18.4865,9.236501,10.8955765,21.96,64.941086,24.08,3.979916
177,1940-06-26 06:00:00+00:00,51.0,14.009418,17.8865,9.486501,11.367109,24.84,91.13566,19.73,3.4810884
178,1940-06-27 06:00:00+00:00,51.0,12.701084,15.5865,10.2865,13.397612,27.72,344.85107,14.64,2.7233703
179,1940-06-28 06:00:00+00:00,3.0,12.9115,16.186499,8.0865,10.24578,22.68,339.36234,19.63,3.251493
180,1940-06-29 06:00:00+00:00,3.0,14.276084,18.6365,8.5865,11.384199,19.08,68.77885,25.41,4.06881
181,1940-06-30 06:00:00+00:00,63.0,16.374,21.8865,11.5865,12.24,29.16,214.41534,24.83,4.20986
182,1940-07-01 06:00:00+00:00,3.0,18.803167,25.1365,12.2865,10.495713,21.599998,145.9003,26.01,4.6822133
183,1940-07-02 06:00:00+00:00,53.0,22.14483,28.286499,15.736501,15.141414,26.28,156.42088,27.13,5.4547663
184,1940-07-03 06:00:00+00:00,3.0,20.667747,24.3365,14.1365,14.84318,33.48,248.32428,27.33,5.812605
185,1940-07-04 06:00:00+00:00,55.0,17.078163,22.186499,12.186501,14.404499,29.88,262.63422,26.86,5.015427
186,1940-07-05 06:00:00+00:00,63.0,14.028165,17.9865,10.8865,17.193533,43.199997,275.96945,21.26,3.3373227
187,1940-07-06 06:00:00+00:00,53.0,12.194832,15.186501,9.0365,15.141414,41.039997,315.28558,18.83,2.933819
188,1940-07-07 06:00:00+00:00,51.0,12.561501,15.3865,9.5365,12.7279215,34.2,351.30875,21.79,3.320916
189,1940-07-08 06:00:00+00:00,51.0,12.326084,14.986501,10.186501,8.707237,16.919998,39.354584,10.31,1.8601804
190,1940-07-09 06:00:00+00:00,3.0,15.111503,19.936499,9.3365,10.182337,24.84,99.03206,20.03,3.5408452
191,1940-07-10 06:00:00+00:00,51.0,17.257332,21.3865,12.0365,14.77755,35.64,129.29591,21.02,3.9344544
192,1940-07-11 06:00:00+00:00,63.0,18.157333,22.3365,13.8365,9.585739,18.72,199.04361,21.38,3.6517463
193,1940-07-12 06:00:00+00:00,51.0,18.811499,24.186499,12.486501,11.792404,24.48,325.7509,23.59,4.301291
194,1940-07-13 06:00:00+00:00,51.0,17.780249,22.3865,12.0365,13.441071,30.599998,1.9473053,23.17,4.12713
195,1940-07-14 06:00:00+00:00,3.0,19.307333,24.4865,13.2865,10.587917,15.4800005,305.6872,26.61,4.7797956
196,1940-07-15 06:00:00+00:00,53.0,18.940668,25.1365,14.3365,15.782622,37.44,294.45105,21.25,4.26956
197,1940-07-16 06:00:00+00:00,51.0,15.119832,18.0865,10.5865,12.849528,31.68,351.7497,22.4,3.7668228
198,1940-07-17 06:00:00+00:00,3.0,15.528167,19.536499,10.486501,8.4963045,22.68,150.97882,25.94,4.3066025
199,1940-07-18 06:00:00+00:00,3.0,17.507334,21.786499,11.986501,11.159999,20.16,187.85323,20.86,3.955381
200,1940-07-19 06:00:00+00:00,51.0,21.009415,26.536499,14.986501,16.981165,37.44,222.99825,23.04,4.9187
201,1940-07-20 06:00:00+00:00,3.0,20.242748,24.186499,16.8365,15.683774,34.2,286.49496,22.18,4.5829434
202,1940-07-21 06:00:00+00:00,51.0,17.719833,22.436499,14.0365,9.1641035,20.880001,29.937256,16.39,3.1320748
203,1940-07-22 06:00:00+00:00,51.0,15.513583,19.786499,11.736501,14.48972,35.28,315.57288,15.42,2.798066
204,1940-07-23 06:00:00+00:00,51.0,16.05525,19.8865,10.436501,9.565437,25.56,319.9698,19.85,3.5162632
205,1940-07-24 06:00:00+00:00,51.0,15.265667,19.936499,9.986501,9.085988,24.119999,336.76874,18.32,3.3473828
206,1940-07-25 06:00:00+00:00,3.0,15.973999,20.0865,9.1365,10.805998,24.84,283.60516,19.05,3.5338593
207,1940-07-26 06:00:00+00:00,51.0,17.011497,21.2365,12.5365,12.979984,40.68,278.11514,16.07,3.5155897
208,1940-07-27 06:00:00+00:00,51.0,16.384417,20.8365,11.8365,10.636766,24.48,108.69068,20.31,3.6814315
